state,district,ac_number,ac_name,part_number,roll_type,record_type,file_url,format,scriptable,live_status,live_http_status,live_content_type,last_updated
Odisha,,,,,"Electoral Roll Analysis (statistical annexure — Draft Roll 2025 (Final), Format 5B: constituency-wise EPIC & photo coverage, 'As per Final Electoral Roll, 2025')",statistics,https://ceoodisha.nic.in/repo/docs/eroll_analysis/FORMAT1TO8_DRAFT_2025/FINAL/Format%205B.pdf,PDF (text-searchable),Y,not_reachable_from_sandbox,000,,
Puducherry,Karaikal,24,NEDUNGADU,,SIR Final Roll 2026 (service electors),service_elector_roll,https://ceopuducherry.py.gov.in/admin/serviceelectors/AC_24.pdf,PDF text-searchable,Y,verified_live,206,application/pdf,
Puducherry,Karaikal,24,NEDUNGADU,,"Final Roll 2026, continuous updation (service electors)",service_elector_roll,https://ceopuducherry.py.gov.in/admin/serviceelectors/202606101342271674398132.pdf,PDF text-searchable,Y,verified_live,206,application/pdf,2026-03-23
Puducherry,Karaikal,25,THIRUNALLAR,,SIR Final Roll 2026 (service electors),service_elector_roll,https://ceopuducherry.py.gov.in/admin/serviceelectors/AC_25.pdf,PDF text-searchable,Y,verified_live,206,application/pdf,2026-02-14
Puducherry,Karaikal,25,THIRUNALLAR,,"Final Roll 2026, continuous updation (service electors)",service_elector_roll,https://ceopuducherry.py.gov.in/admin/serviceelectors/20260610134248179958689.pdf,PDF text-searchable,Y,verified_live,206,application/pdf,2026-03-23
Puducherry,Mahe,29,MAHE,,"Draft Roll 2025, Special Summary Revision - draft (service electors)",service_elector_roll,https://ceopuducherry.py.gov.in/admin/serviceelectors/202411041407082033023599.pdf,PDF text-searchable,Y,verified_live,206,application/pdf,2024-10-29
Puducherry,Puducherry,1,MANNADIPET,,SIR Final Roll 2026 (service electors),service_elector_roll,https://ceopuducherry.py.gov.in/admin/serviceelectors/AC_01.pdf,PDF text-searchable,Y,verified_live,206,application/pdf,2026-02-14
Puducherry,Puducherry,1,MANNADIPET,,"Final Roll 2026, continuous updation (service electors)",service_elector_roll,https://ceopuducherry.py.gov.in/admin/serviceelectors/20260610132405484566494.pdf,PDF text-searchable,Y,verified_live,206,application/pdf,2026-03-23
Puducherry,Puducherry,11,LAWSPET,,SIR Final Roll 2026 (service electors),service_elector_roll,https://ceopuducherry.py.gov.in/admin/serviceelectors/AC_11.pdf,PDF text-searchable,Y,verified_live,206,application/pdf,
Puducherry,Puducherry,13,MUTHIALPET,,SIR Final Roll 2026 (service electors),service_elector_roll,https://ceopuducherry.py.gov.in/admin/serviceelectors/AC_13.pdf,PDF text-searchable,Y,verified_live,206,application/pdf,
Puducherry,Puducherry,13,MUTHIALPET,,"Final Roll 2026, continuous updation (service electors)",service_elector_roll,https://ceopuducherry.py.gov.in/admin/serviceelectors/202606101335491698629338.pdf,PDF text-searchable,Y,verified_live,206,application/pdf,2026-03-23
Puducherry,Puducherry,2,THIRUBHUVANAI,,"Final Roll 2026, continuous updation (service electors)",service_elector_roll,https://ceopuducherry.py.gov.in/admin/serviceelectors/202606101324351125287697.pdf,PDF text-searchable,Y,verified_live,206,application/pdf,2026-03-23
Puducherry,Puducherry,22,NETTAPAKKAM,,SIR Final Roll 2026 (service electors),service_elector_roll,https://ceopuducherry.py.gov.in/admin/serviceelectors/AC_22.pdf,PDF text-searchable,Y,verified_live,206,application/pdf,2026-02-14
Puducherry,Puducherry,23,BAHOUR,,"Draft Roll 2025, Special Summary Revision - draft (service electors)",service_elector_roll,https://ceopuducherry.py.gov.in/admin/serviceelectors/20241115115903367943909.pdf,PDF text-searchable,Y,verified_live,206,application/pdf,2024-10-29
Puducherry,Puducherry,23,BAHOUR,,"Final Roll 2025, Special Summary Revision (service electors)",service_elector_roll,https://ceopuducherry.py.gov.in/admin/serviceelectors/202501060414371632830111.pdf,PDF text-searchable,Y,verified_live,206,application/pdf,2025-01-06
Puducherry,Puducherry,3,OUSSUDU,,SIR Final Roll 2026 (service electors),service_elector_roll,https://ceopuducherry.py.gov.in/admin/serviceelectors/AC_03.pdf,PDF text-searchable,Y,verified_live,206,application/pdf,
Puducherry,Puducherry,5,VILLIANUR,,"Draft Roll 2025, Special Summary Revision - draft (service electors)",service_elector_roll,https://ceopuducherry.py.gov.in/admin/serviceelectors/20241115115109553302412.pdf,PDF text-searchable,Y,verified_live,206,application/pdf,2024-10-29
Puducherry,Puducherry,7,KADIRGAMAM,,SIR Final Roll 2026 (service electors),service_elector_roll,https://ceopuducherry.py.gov.in/admin/serviceelectors/AC_07.pdf,PDF text-searchable,Y,verified_live,206,application/pdf,
Puducherry,Puducherry,8,INDIRA NAGAR,,"Final Roll 2026, continuous updation (service electors)",service_elector_roll,https://ceopuducherry.py.gov.in/admin/serviceelectors/20260610133328698757758.pdf,PDF text-searchable,Y,verified_live,206,application/pdf,2026-03-23
Puducherry,Puducherry,8,INDIRA NAGAR,,"Final Roll 2025, Special Summary Revision (service electors)",service_elector_roll,https://ceopuducherry.py.gov.in/admin/serviceelectors/202501060418022005349512.pdf,PDF text-searchable,Y,verified_live,206,application/pdf,2025-01-06
Puducherry,Puducherry,9,THATTANCHAVADY,,SIR Final Roll 2026 (service electors),service_elector_roll,https://ceopuducherry.py.gov.in/admin/serviceelectors/AC_09.pdf,PDF text-searchable,Y,verified_live,206,application/pdf,2026-02-14
Puducherry,Yanam,30,YANAM,,"Final Roll 2025, Special Summary Revision (service electors)",service_elector_roll,https://ceopuducherry.py.gov.in/admin/serviceelectors/20250106041245491987635.pdf,PDF text-searchable,Y,verified_live,206,application/pdf,2025-01-06
Sikkim,,01,YOKSAM,03,Pre-SIR baseline roll (Electoral Roll 2002),main_roll,https://www.eci.gov.in/sir/f3/S21/data/OLDSIRROLL/S21/1/S21_1_3.pdf,PDF (text-extractable),Y,verification_blocked_406,406,text/html,
Sikkim,,01,YOKSAM,04,Pre-SIR baseline roll (Electoral Roll 2002),main_roll,https://www.eci.gov.in/sir/f3/S21/data/OLDSIRROLL/S21/1/S21_1_4.pdf,PDF (text-extractable),Y,verification_blocked_406,406,text/html,
Sikkim,,03,GEYZING,05,Pre-SIR baseline roll (Electoral Roll 2002),main_roll,https://www.eci.gov.in/sir/f3/S21/data/OLDSIRROLL/S21/3/S21_3_5.pdf,PDF (text-extractable),Y,verification_blocked_406,406,text/html,
Sikkim,,04,DENTAM,03,Pre-SIR baseline roll (Electoral Roll 2002),main_roll,https://www.eci.gov.in/sir/f3/S21/data/OLDSIRROLL/S21/4/S21_4_3.pdf,PDF (text-extractable),Y,verification_blocked_406,406,text/html,
Sikkim,,04,DENTAM,04,Pre-SIR baseline roll (Electoral Roll 2002),main_roll,https://www.eci.gov.in/sir/f3/S21/data/OLDSIRROLL/S21/4/S21_4_4.pdf,PDF (text-extractable),Y,verification_blocked_406,406,text/html,
Sikkim,,05,BARMIOK,01,Pre-SIR baseline roll (Electoral Roll 2002),main_roll,https://www.eci.gov.in/sir/f3/S21/data/OLDSIRROLL/S21/5/S21_5_1.pdf,PDF (text-extractable),Y,verification_blocked_406,406,text/html,
Sikkim,,06,RINCHENPONG,05,Pre-SIR baseline roll (Electoral Roll 2002),main_roll,https://www.eci.gov.in/sir/f3/S21/data/OLDSIRROLL/S21/6/S21_6_5.pdf,PDF (text-extractable),Y,verification_blocked_406,406,text/html,
Sikkim,,08,SOREONG,08,Pre-SIR baseline roll (Electoral Roll 2002),main_roll,https://www.eci.gov.in/sir/f3/S21/data/OLDSIRROLL/S21/8/S21_8_8.pdf,PDF (text-extractable),Y,verification_blocked_406,406,text/html,
Sikkim,,13,DAMTHANG,06,Pre-SIR baseline roll (Electoral Roll 2002),main_roll,https://www.eci.gov.in/sir/f3/S21/data/OLDSIRROLL/S21/13/S21_13_6.pdf,PDF (text-extractable),Y,verification_blocked_406,406,text/html,
Sikkim,,16,TEMITARKU,12,Pre-SIR baseline roll (Electoral Roll 2002),main_roll,https://www.eci.gov.in/sir/f3/S21/data/OLDSIRROLL/S21/16/S21_16_12.pdf,PDF (text-extractable),Y,verification_blocked_406,406,text/html,
Sikkim,,18,RHENOCK,03,Pre-SIR baseline roll (Electoral Roll 2002),main_roll,https://www.eci.gov.in/sir/f3/S21/data/OLDSIRROLL/S21/18/S21_18_3.pdf,PDF (text-extractable),Y,verification_blocked_406,406,text/html,
Sikkim,,21,LOOSING PACHEYKHANI,03,Pre-SIR baseline roll (Electoral Roll 2002),main_roll,https://www.eci.gov.in/sir/f3/S21/data/OLDSIRROLL/S21/21/S21_21_3.pdf,PDF (text-extractable),Y,verification_blocked_406,406,text/html,
Sikkim,,21,LOOSING PACHEYKHANI,06,Pre-SIR baseline roll (Electoral Roll 2002),main_roll,https://www.eci.gov.in/sir/f3/S21/data/OLDSIRROLL/S21/21/S21_21_6.pdf,PDF (text-extractable),Y,verification_blocked_406,406,text/html,
Sikkim,,21,LOOSING PACHEYKHANI,09,Pre-SIR baseline roll (Electoral Roll 2002),main_roll,https://www.eci.gov.in/sir/f3/S21/data/OLDSIRROLL/S21/21/S21_21_9.pdf,PDF (text-extractable),Y,verification_blocked_406,406,text/html,
Sikkim,,23,DJONGU(Reserved for BL),10,Pre-SIR baseline roll (Electoral Roll 2002),main_roll,https://www.eci.gov.in/sir/f3/S21/data/OLDSIRROLL/S21/23/S21_23_10.pdf,PDF (text-extractable),Y,verification_blocked_406,406,text/html,
Sikkim,,28,RUMTEK,06,Pre-SIR baseline roll (Electoral Roll 2002),main_roll,https://www.eci.gov.in/sir/f3/S21/data/OLDSIRROLL/S21/28/S21_28_6.pdf,PDF (text-extractable),Y,verification_blocked_406,406,text/html,
Sikkim,,32,SANGHA(Reserved),33,Pre-SIR baseline roll (Electoral Roll 2002),main_roll,https://www.eci.gov.in/sir/f3/S21/data/OLDSIRROLL/S21/32/S21_32_33.pdf,PDF (text-extractable),Y,verification_blocked_406,406,text/html,
Tamil Nadu,,,,,Deletion-ASDD list (ASD index),listing_page,https://erolls.tn.gov.in/asd/,webpage form/table,N,gated_or_listing,,,
Tamil Nadu,,,,,"Final Roll (SSR 2025, qualifying 01.01.2025) — index page",listing_page,https://erolls.tn.gov.in/rollpdf/FINALROLL_EN_06012025.aspx,webpage (aspx index of part PDFs),N,gated_or_listing,,,2025-01-06
Tamil Nadu,,,,,"Pre-SIR Roll 2002 — index page (reported, unverified)",listing_page,https://erolls.tn.gov.in/Rollpdf/SIR_2002.aspx,webpage (unverified),N,gated_or_listing,,,
Tamil Nadu,,,,,"Pre-SIR Roll 2005 — index page (reported, unverified)",listing_page,https://erolls.tn.gov.in/Rollpdf/SIR_2005.aspx,webpage (unverified),N,gated_or_listing,,,
Telangana,,,,,"Electors Summary (aggregate statistics, not a roll)",statistics,http://ceotelangana.nic.in/epicstatus/Electors Summary - SSR-2024_Draft_Rolls.pdf,"PDF (aggregate statistics table, not a roll)",Y,not_reachable_from_sandbox,000,,06.01.2024
Telangana,,,,,"Electors Summary (aggregate statistics, not a roll)",statistics,https://ceotelangana.nic.in/epicstatus/SSR2014_FinalElectors.pdf,"PDF (aggregate statistics table, not a roll)",Y,not_reachable_from_sandbox,000,,
Telangana,,,,,"Electors Summary (aggregate statistics, not a roll)",statistics,https://ceotelangana.nic.in/epicstatus/SSR-2019 Final Electors Summary_22.02.2019.pdf,"PDF (aggregate statistics table, not a roll)",Y,not_reachable_from_sandbox,000,,22.02.2019
Telangana,,,,,"Electors Summary (aggregate statistics, not a roll)",statistics,https://ceotelangana.nic.in/epicstatus/Web Site Final Electors Summary - 2023.pdf,"PDF (aggregate statistics table, not a roll)",Y,not_reachable_from_sandbox,000,,
Telangana,,,,,"Electors Summary (aggregate statistics, not a roll)",statistics,https://ceotelangana.nic.in/epicstatus/Web Site Final Electors Summary - 2022.pdf,"PDF (aggregate statistics table, not a roll)",Y,not_reachable_from_sandbox,000,,
Telangana,,,,,"Electors Summary (aggregate statistics, not a roll)",statistics,https://ceotelangana.nic.in/epicstatus/Web%20site%20HOP-2019%20Electors%20Summary%20-%2025.03.2019.pdf,"PDF (aggregate statistics table, not a roll)",Y,not_reachable_from_sandbox,000,,25.03.2019
Telangana,Hyderabad,17,Hyderabad (Local Authorities' Constituency),,Draft Roll,main_roll,https://ceotelangana.nic.in/LocalAuthorityRoll-2025/PS No. 02 _ Non Photo_Draft Roll.pdf,PDF (text extractable by search index; typed non-photo roll),Y,not_reachable_from_sandbox,000,,26/03/2025
Telangana,Hyderabad,17,Hyderabad (Local Authorities' Constituency),,Final Roll,main_roll,https://ceotelangana.nic.in/LocalAuthorityRoll-2023/Hyd Local Authorities_PS No.1_Final.pdf,PDF (text extractable by search index; typed),Y,not_reachable_from_sandbox,000,,23/02/2023
Telangana,Hyderabad,17,Hyderabad (Local Authorities' Constituency),,Final Roll,main_roll,https://ceotelangana.nic.in/LocalAuthorityRoll-2023/Hyd Local Authorities_PS No.2_Final.pdf,PDF (text extractable by search index; typed),Y,not_reachable_from_sandbox,000,,23/02/2023
West Bengal,,,,,Supplement,supplement,https://ceowestbengal.wb.gov.in/Downloads/SIR2026/AC wise Draft Elector SIR 2026.pdf,"PDF (tabular text, search index snippet)",Y,not_reachable_from_sandbox,000,,2025-12-16
